@relation covid_cases

@attribute id numeric
@attribute Date date 'yyyy-MM-dd'
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute phu_num numeric
@attribute active_cases numeric
@attribute resolved_cases numeric
@attribute deaths numeric

@data
8529,2020-12-07,'TIMISKAMING',2263,2,18,0
8530,2020-12-07,'TORONTO',3895,5101,36818,1649
8531,2020-12-07,'WATERLOO REGION',2265,485,3404,127
8532,2020-12-07,'WELLINGTON-DUFFERIN-GUELPH',2266,203,1327,40
8533,2020-12-07,'WINDSOR-ESSEX COUNTY',2268,440,3503,83
8534,2020-12-07,'YORK REGION',2270,1320,10451,325
8535,2020-12-08,'ALGOMA DISTRICT',2226,1,60,0
8536,2020-12-08,'BRANT COUNTY',2227,50,589,6
8537,2020-12-08,'CHATHAM-KENT',2240,32,494,4
8538,2020-12-08,'CITY OF HAMILTON',2237,577,3019,101
8539,2020-12-08,'CITY OF OTTAWA',2251,404,8059,381
8540,2020-12-08,'DURHAM REGION',2230,760,4186,196
8541,2020-12-08,'EASTERN ONTARIO',2258,153,767,40
8542,2020-12-08,'GREY BRUCE',2233,30,316,0
8543,2020-12-08,'HALDIMAND-NORFOLK',2234,38,589,37
8544,2020-12-08,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,35,293,21
8545,2020-12-08,'HALTON REGION',2236,541,3320,72
8546,2020-12-08,'HASTINGS & PRINCE EDWARD COUNTIES',2238,35,134,5
8547,2020-12-08,'HURON PERTH',5183,57,327,19
8548,2020-12-08,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,52,255,0
8549,2020-12-08,'LAMBTON COUNTY',2242,25,383,25
8550,2020-12-08,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,45,436,53
8551,2020-12-08,'MIDDLESEX-LONDON',2244,345,1451,67
8552,2020-12-08,'NIAGARA REGION',2246,167,2069,88
8553,2020-12-08,'NORTH BAY PARRY SOUND DISTRICT',2247,12,76,1
8554,2020-12-08,'NORTHWESTERN',2249,13,117,0
8555,2020-12-08,'OXFORD ELGIN-ST.THOMAS',4913,89,547,8
8556,2020-12-08,'PEEL REGION',2253,4570,24133,385
8557,2020-12-08,'PETERBOROUGH COUNTY-CITY',2255,20,203,5
8558,2020-12-08,'PORCUPINE',2256,6,101,9
8559,2020-12-08,'RENFREW COUNTY AND DISTRICT',2257,14,132,1
8560,2020-12-08,'SIMCOE MUSKOKA DISTRICT',2260,317,2082,51
8561,2020-12-08,'SUDBURY AND DISTRICT',2261,12,221,2
8562,2020-12-08,'THUNDER BAY DISTRICT',2262,95,277,3
8563,2020-12-08,'TIMISKAMING',2263,3,18,0
8564,2020-12-08,'TORONTO',3895,5279,37226,1651
8565,2020-12-08,'WATERLOO REGION',2265,437,3513,127
8566,2020-12-08,'WELLINGTON-DUFFERIN-GUELPH',2266,206,1352,40
8567,2020-12-08,'WINDSOR-ESSEX COUNTY',2268,476,3551,83
8568,2020-12-08,'YORK REGION',2270,1255,10655,327
8569,2020-12-09,'ALGOMA DISTRICT',2226,1,60,0
8570,2020-12-09,'BRANT COUNTY',2227,45,602,6
8571,2020-12-09,'CHATHAM-KENT',2240,35,498,4
8572,2020-12-09,'CITY OF HAMILTON',2237,588,3104,102
8573,2020-12-09,'CITY OF OTTAWA',2251,400,8095,382
8574,2020-12-09,'DURHAM REGION',2230,720,4296,201
8575,2020-12-09,'EASTERN ONTARIO',2258,146,782,40
8576,2020-12-09,'GREY BRUCE',2233,30,322,0
8577,2020-12-09,'HALDIMAND-NORFOLK',2234,47,594,37
8578,2020-12-09,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,40,296,21
8579,2020-12-09,'HALTON REGION',2236,586,3369,74
8580,2020-12-09,'HASTINGS & PRINCE EDWARD COUNTIES',2238,39,139,5
8581,2020-12-09,'HURON PERTH',5183,55,336,19
8582,2020-12-09,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,55,256,0
8583,2020-12-09,'LAMBTON COUNTY',2242,24,385,25
8584,2020-12-09,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,51,437,53
8585,2020-12-09,'MIDDLESEX-LONDON',2244,354,1479,67
8586,2020-12-09,'NIAGARA REGION',2246,186,2093,88
8587,2020-12-09,'NORTH BAY PARRY SOUND DISTRICT',2247,8,79,1
8588,2020-12-09,'NORTHWESTERN',2249,11,121,0
8589,2020-12-09,'OXFORD ELGIN-ST.THOMAS',4913,92,559,8
8590,2020-12-09,'PEEL REGION',2253,4555,24618,386
8591,2020-12-09,'PETERBOROUGH COUNTY-CITY',2255,19,207,5
8592,2020-12-09,'PORCUPINE',2256,6,101,9
8593,2020-12-09,'RENFREW COUNTY AND DISTRICT',2257,20,133,1
8594,2020-12-09,'SIMCOE MUSKOKA DISTRICT',2260,315,2118,51
8595,2020-12-09,'SUDBURY AND DISTRICT',2261,11,223,2
8596,2020-12-09,'THUNDER BAY DISTRICT',2262,95,287,3
8597,2020-12-09,'TIMISKAMING',2263,4,18,0
8598,2020-12-09,'TORONTO',3895,5197,37812,1664
8599,2020-12-09,'WATERLOO REGION',2265,396,3616,129
8600,2020-12-09,'WELLINGTON-DUFFERIN-GUELPH',2266,198,1385,40
8601,2020-12-09,'WINDSOR-ESSEX COUNTY',2268,499,3622,83
8602,2020-12-09,'YORK REGION',2270,1261,10833,330
8603,2020-12-10,'ALGOMA DISTRICT',2226,1,60,0
8604,2020-12-10,'BRANT COUNTY',2227,50,608,6
8605,2020-12-10,'CHATHAM-KENT',2240,36,501,4
8606,2020-12-10,'CITY OF HAMILTON',2237,580,3185,104
8607,2020-12-10,'CITY OF OTTAWA',2251,399,8152,382
8608,2020-12-10,'DURHAM REGION',2230,692,4371,209
8609,2020-12-10,'EASTERN ONTARIO',2258,156,795,40
8610,2020-12-10,'GREY BRUCE',2233,32,326,0
8611,2020-12-10,'HALDIMAND-NORFOLK',2234,43,602,37
8612,2020-12-10,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,40,302,21
8613,2020-12-10,'HALTON REGION',2236,570,3435,75
8614,2020-12-10,'HASTINGS & PRINCE EDWARD COUNTIES',2238,41,143,5
8615,2020-12-10,'HURON PERTH',5183,44,350,19
8616,2020-12-10,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,67,261,0
8617,2020-12-10,'LAMBTON COUNTY',2242,27,387,25
8618,2020-12-10,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,55,442,53
8619,2020-12-10,'MIDDLESEX-LONDON',2244,403,1491,67
8620,2020-12-10,'NIAGARA REGION',2246,199,2115,88
8621,2020-12-10,'NORTH BAY PARRY SOUND DISTRICT',2247,7,81,1
8622,2020-12-10,'NORTHWESTERN',2249,9,124,0
8623,2020-12-10,'OXFORD ELGIN-ST.THOMAS',4913,94,574,8
8624,2020-12-10,'PEEL REGION',2253,4594,25087,393
8625,2020-12-10,'PETERBOROUGH COUNTY-CITY',2255,18,211,5
8626,2020-12-10,'PORCUPINE',2256,5,102,9
8627,2020-12-10,'RENFREW COUNTY AND DISTRICT',2257,27,137,1
8628,2020-12-10,'SIMCOE MUSKOKA DISTRICT',2260,335,2152,51
8629,2020-12-10,'SUDBURY AND DISTRICT',2261,11,226,2
8630,2020-12-10,'THUNDER BAY DISTRICT',2262,99,296,3
8631,2020-12-10,'TIMISKAMING',2263,5,19,0
8632,2020-12-10,'TORONTO',3895,5165,38332,1672
8633,2020-12-10,'WATERLOO REGION',2265,368,3708,130
8634,2020-12-10,'WELLINGTON-DUFFERIN-GUELPH',2266,230,1408,40
8635,2020-12-10,'WINDSOR-ESSEX COUNTY',2268,557,3674,85
8636,2020-12-10,'YORK REGION',2270,1274,11022,336
8637,2020-12-11,'ALGOMA DISTRICT',2226,1,60,0
8638,2020-12-11,'BRANT COUNTY',2227,52,617,6
8639,2020-12-11,'CHATHAM-KENT',2240,29,507,4
8640,2020-12-11,'CITY OF HAMILTON',2237,550,3269,108
8641,2020-12-11,'CITY OF OTTAWA',2251,413,8196,383
8642,2020-12-11,'DURHAM REGION',2230,694,4455,214
8643,2020-12-11,'EASTERN ONTARIO',2258,178,818,41
8644,2020-12-11,'GREY BRUCE',2233,34,332,0
8645,2020-12-11,'HALDIMAND-NORFOLK',2234,50,604,37
8646,2020-12-11,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,41,309,21
8647,2020-12-11,'HALTON REGION',2236,581,3479,77
8648,2020-12-11,'HASTINGS & PRINCE EDWARD COUNTIES',2238,45,148,5
8649,2020-12-11,'HURON PERTH',5183,45,359,20
8650,2020-12-11,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,74,267,0
8651,2020-12-11,'LAMBTON COUNTY',2242,30,389,26
8652,2020-12-11,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,72,442,53
8653,2020-12-11,'MIDDLESEX-LONDON',2244,394,1531,69
8654,2020-12-11,'NIAGARA REGION',2246,207,2132,88
8655,2020-12-11,'NORTH BAY PARRY SOUND DISTRICT',2247,7,82,1
8656,2020-12-11,'NORTHWESTERN',2249,10,124,0
8657,2020-12-11,'OXFORD ELGIN-ST.THOMAS',4913,98,589,8
8658,2020-12-11,'PEEL REGION',2253,4464,25595,401
8659,2020-12-11,'PETERBOROUGH COUNTY-CITY',2255,16,214,5
8660,2020-12-11,'PORCUPINE',2256,4,103,9
8661,2020-12-11,'RENFREW COUNTY AND DISTRICT',2257,35,148,1
8662,2020-12-11,'SIMCOE MUSKOKA DISTRICT',2260,341,2184,52
8663,2020-12-11,'SUDBURY AND DISTRICT',2261,11,226,2
8664,2020-12-11,'THUNDER BAY DISTRICT',2262,95,304,9
8665,2020-12-11,'TIMISKAMING',2263,5,20,0
8666,2020-12-11,'TORONTO',3895,5059,38896,1683
8667,2020-12-11,'WATERLOO REGION',2265,386,3766,131
8668,2020-12-11,'WELLINGTON-DUFFERIN-GUELPH',2266,248,1444,40
8669,2020-12-11,'WINDSOR-ESSEX COUNTY',2268,595,3742,85
8670,2020-12-11,'YORK REGION',2270,1419,11081,337
8671,2020-12-12,'ALGOMA DISTRICT',2226,1,61,0
8672,2020-12-12,'BRANT COUNTY',2227,60,626,6
8673,2020-12-12,'CHATHAM-KENT',2240,30,509,4
8674,2020-12-12,'CITY OF HAMILTON',2237,606,3320,110
8675,2020-12-12,'CITY OF OTTAWA',2251,416,8211,384
8676,2020-12-12,'DURHAM REGION',2230,702,4526,215
8677,2020-12-12,'EASTERN ONTARIO',2258,169,838,41
8678,2020-12-12,'GREY BRUCE',2233,35,335,0
8679,2020-12-12,'HALDIMAND-NORFOLK',2234,57,606,37
8680,2020-12-12,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,45,317,21
8681,2020-12-12,'HALTON REGION',2236,577,3527,80
8682,2020-12-12,'HASTINGS & PRINCE EDWARD COUNTIES',2238,57,151,5
8683,2020-12-12,'HURON PERTH',5183,47,364,20
8684,2020-12-12,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,94,271,0
8685,2020-12-12,'LAMBTON COUNTY',2242,29,391,26
8686,2020-12-12,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,77,447,53
8687,2020-12-12,'MIDDLESEX-LONDON',2244,391,1570,70
8688,2020-12-12,'NIAGARA REGION',2246,214,2170,88
8689,2020-12-12,'NORTH BAY PARRY SOUND DISTRICT',2247,6,83,1
8690,2020-12-12,'NORTHWESTERN',2249,8,126,0
8691,2020-12-12,'OXFORD ELGIN-ST.THOMAS',4913,102,606,8
8692,2020-12-12,'PEEL REGION',2253,4440,26052,404
8693,2020-12-12,'PETERBOROUGH COUNTY-CITY',2255,16,217,5
8694,2020-12-12,'PORCUPINE',2256,4,103,9
8695,2020-12-12,'RENFREW COUNTY AND DISTRICT',2257,39,154,1
8696,2020-12-12,'SIMCOE MUSKOKA DISTRICT',2260,333,2223,52
8697,2020-12-12,'SUDBURY AND DISTRICT',2261,11,229,2
8698,2020-12-12,'THUNDER BAY DISTRICT',2262,93,319,9
8699,2020-12-12,'TIMISKAMING',2263,6,20,0
8700,2020-12-12,'TORONTO',3895,5033,39439,1688
8701,2020-12-12,'WATERLOO REGION',2265,406,3823,132
8702,2020-12-12,'WELLINGTON-DUFFERIN-GUELPH',2266,245,1485,40
8703,2020-12-12,'WINDSOR-ESSEX COUNTY',2268,601,3817,85
8704,2020-12-12,'YORK REGION',2270,1271,11414,337
8705,2020-12-13,'ALGOMA DISTRICT',2226,1,61,0
8706,2020-12-13,'BRANT COUNTY',2227,78,630,6
8707,2020-12-13,'CHATHAM-KENT',2240,26,515,4
8708,2020-12-13,'CITY OF HAMILTON',2237,639,3375,112
8709,2020-12-13,'CITY OF OTTAWA',2251,424,8258,384
8710,2020-12-13,'DURHAM REGION',2230,748,4563,218
8711,2020-12-13,'EASTERN ONTARIO',2258,180,850,41
8712,2020-12-13,'GREY BRUCE',2233,31,343,0
8713,2020-12-13,'HALDIMAND-NORFOLK',2234,55,611,37
8714,2020-12-13,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,52,323,21
8715,2020-12-13,'HALTON REGION',2236,588,3577,81
8716,2020-12-13,'HASTINGS & PRINCE EDWARD COUNTIES',2238,55,157,5
8717,2020-12-13,'HURON PERTH',5183,60,368,20
8718,2020-12-13,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,98,280,0
8719,2020-12-13,'LAMBTON COUNTY',2242,21,400,26
8720,2020-12-13,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,82,454,53
8721,2020-12-13,'MIDDLESEX-LONDON',2244,374,1612,70
8722,2020-12-13,'NIAGARA REGION',2246,253,2190,90
8723,2020-12-13,'NORTH BAY PARRY SOUND DISTRICT',2247,7,84,1
8724,2020-12-13,'NORTHWESTERN',2249,6,128,0
8725,2020-12-13,'OXFORD ELGIN-ST.THOMAS',4913,109,615,9
8726,2020-12-13,'PEEL REGION',2253,4357,26490,405
8727,2020-12-13,'PETERBOROUGH COUNTY-CITY',2255,20,217,5
8728,2020-12-13,'PORCUPINE',2256,4,104,9
8729,2020-12-13,'RENFREW COUNTY AND DISTRICT',2257,39,158,1
8730,2020-12-13,'SIMCOE MUSKOKA DISTRICT',2260,339,2253,52
8731,2020-12-13,'SUDBURY AND DISTRICT',2261,10,230,2
8732,2020-12-13,'THUNDER BAY DISTRICT',2262,97,325,9
8733,2020-12-13,'TIMISKAMING',2263,4,22,0
8734,2020-12-13,'TORONTO',3895,4933,39991,1692
8735,2020-12-13,'WATERLOO REGION',2265,401,3888,133
8736,2020-12-13,'WELLINGTON-DUFFERIN-GUELPH',2266,227,1525,40
8737,2020-12-13,'WINDSOR-ESSEX COUNTY',2268,608,3881,86
8738,2020-12-13,'YORK REGION',2270,1278,11550,337
8739,2020-12-14,'ALGOMA DISTRICT',2226,1,61,0
8740,2020-12-14,'BRANT COUNTY',2227,90,631,6
8741,2020-12-14,'CHATHAM-KENT',2240,24,517,4
8742,2020-12-14,'CITY OF HAMILTON',2237,723,3420,117
8743,2020-12-14,'CITY OF OTTAWA',2251,443,8282,386
8744,2020-12-14,'DURHAM REGION',2230,750,4629,218
8745,2020-12-14,'EASTERN ONTARIO',2258,184,873,41
8746,2020-12-14,'GREY BRUCE',2233,32,347,0
8747,2020-12-14,'HALDIMAND-NORFOLK',2234,58,615,37
8748,2020-12-14,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,57,329,21
8749,2020-12-14,'HALTON REGION',2236,614,3612,84
8750,2020-12-14,'HASTINGS & PRINCE EDWARD COUNTIES',2238,54,161,5
8751,2020-12-14,'HURON PERTH',5183,59,381,20
8752,2020-12-14,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,97,292,0
8753,2020-12-14,'LAMBTON COUNTY',2242,19,405,26
8754,2020-12-14,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,76,468,53
8755,2020-12-14,'MIDDLESEX-LONDON',2244,395,1631,73
8756,2020-12-14,'NIAGARA REGION',2246,293,2205,93
8757,2020-12-14,'NORTH BAY PARRY SOUND DISTRICT',2247,7,84,1
8758,2020-12-14,'NORTHWESTERN',2249,5,129,0
8759,2020-12-14,'OXFORD ELGIN-ST.THOMAS',4913,134,616,9
8760,2020-12-14,'PEEL REGION',2253,4292,26945,405
8761,2020-12-14,'PETERBOROUGH COUNTY-CITY',2255,19,222,5
8762,2020-12-14,'PORCUPINE',2256,4,104,9
8763,2020-12-14,'RENFREW COUNTY AND DISTRICT',2257,33,167,1
8764,2020-12-14,'SIMCOE MUSKOKA DISTRICT',2260,360,2264,53
8765,2020-12-14,'SUDBURY AND DISTRICT',2261,10,230,2
8766,2020-12-14,'THUNDER BAY DISTRICT',2262,94,332,9
8767,2020-12-14,'TIMISKAMING',2263,5,22,0
8768,2020-12-14,'TORONTO',3895,4959,40505,1696
8769,2020-12-14,'WATERLOO REGION',2265,435,3924,134
8770,2020-12-14,'WELLINGTON-DUFFERIN-GUELPH',2266,256,1543,40
8771,2020-12-14,'WINDSOR-ESSEX COUNTY',2268,673,3930,86
8772,2020-12-14,'YORK REGION',2270,1331,11687,338
8773,2020-12-15,'ALGOMA DISTRICT',2226,1,61,0
8774,2020-12-15,'BRANT COUNTY',2227,107,642,6
8775,2020-12-15,'CHATHAM-KENT',2240,29,520,4
8776,2020-12-15,'CITY OF HAMILTON',2237,739,3501,119
8777,2020-12-15,'CITY OF OTTAWA',2251,396,8319,387
8778,2020-12-15,'DURHAM REGION',2230,757,4711,221
8779,2020-12-15,'EASTERN ONTARIO',2258,177,891,41
8780,2020-12-15,'GREY BRUCE',2233,33,348,0
8781,2020-12-15,'HALDIMAND-NORFOLK',2234,66,618,37
8782,2020-12-15,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,57,337,21
8783,2020-12-15,'HALTON REGION',2236,634,3658,83
8784,2020-12-15,'HASTINGS & PRINCE EDWARD COUNTIES',2238,55,164,5
8785,2020-12-15,'HURON PERTH',5183,61,391,20
8786,2020-12-15,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,88,306,0
8787,2020-12-15,'LAMBTON COUNTY',2242,23,406,26
8788,2020-12-15,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,75,472,53
8789,2020-12-15,'MIDDLESEX-LONDON',2244,421,1636,73
8790,2020-12-15,'NIAGARA REGION',2246,332,2230,94
8791,2020-12-15,'NORTH BAY PARRY SOUND DISTRICT',2247,8,85,1
8792,2020-12-15,'NORTHWESTERN',2249,6,129,0
8793,2020-12-15,'OXFORD ELGIN-ST.THOMAS',4913,139,631,10
8794,2020-12-15,'PEEL REGION',2253,4435,27385,408
8795,2020-12-15,'PETERBOROUGH COUNTY-CITY',2255,18,224,5
8796,2020-12-15,'PORCUPINE',2256,2,107,9
8797,2020-12-15,'RENFREW COUNTY AND DISTRICT',2257,32,170,1
8798,2020-12-15,'SIMCOE MUSKOKA DISTRICT',2260,369,2310,53
8799,2020-12-15,'SUDBURY AND DISTRICT',2261,14,230,2
8800,2020-12-15,'THUNDER BAY DISTRICT',2262,88,338,12
8801,2020-12-15,'TIMISKAMING',2263,6,22,0
8802,2020-12-15,'TORONTO',3895,5177,40993,1701
8803,2020-12-15,'WATERLOO REGION',2265,446,3982,136
8804,2020-12-15,'WELLINGTON-DUFFERIN-GUELPH',2266,265,1571,40
8805,2020-12-15,'WINDSOR-ESSEX COUNTY',2268,808,3980,86
8806,2020-12-15,'YORK REGION',2270,1167,12005,338
8807,2020-12-16,'ALGOMA DISTRICT',2226,0,62,0
8808,2020-12-16,'BRANT COUNTY',2227,102,654,6
8809,2020-12-16,'CHATHAM-KENT',2240,27,526,4
8810,2020-12-16,'CITY OF HAMILTON',2237,709,3575,122
8811,2020-12-16,'CITY OF OTTAWA',2251,385,8366,387
8812,2020-12-16,'DURHAM REGION',2230,764,4844,224
8813,2020-12-16,'EASTERN ONTARIO',2258,166,912,41
8814,2020-12-16,'GREY BRUCE',2233,27,354,0
8815,2020-12-16,'HALDIMAND-NORFOLK',2234,67,625,37
8816,2020-12-16,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,56,341,21
8817,2020-12-16,'HALTON REGION',2236,631,3715,84
8818,2020-12-16,'HASTINGS & PRINCE EDWARD COUNTIES',2238,58,168,5
8819,2020-12-16,'HURON PERTH',5183,67,398,20
8820,2020-12-16,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,98,311,0
8821,2020-12-16,'LAMBTON COUNTY',2242,22,407,26
8822,2020-12-16,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,67,484,53
8823,2020-12-16,'MIDDLESEX-LONDON',2244,392,1677,73
8824,2020-12-16,'NIAGARA REGION',2246,352,2261,94
8825,2020-12-16,'NORTH BAY PARRY SOUND DISTRICT',2247,9,86,1
8826,2020-12-16,'NORTHWESTERN',2249,4,132,0
8827,2020-12-16,'OXFORD ELGIN-ST.THOMAS',4913,127,654,10
8828,2020-12-16,'PEEL REGION',2253,4421,27919,416
8829,2020-12-16,'PETERBOROUGH COUNTY-CITY',2255,21,224,5
8830,2020-12-16,'PORCUPINE',2256,2,107,9
8831,2020-12-16,'RENFREW COUNTY AND DISTRICT',2257,25,177,1
8832,2020-12-16,'SIMCOE MUSKOKA DISTRICT',2260,370,2354,54
8833,2020-12-16,'SUDBURY AND DISTRICT',2261,11,231,2
8834,2020-12-16,'THUNDER BAY DISTRICT',2262,84,351,14
8835,2020-12-16,'TIMISKAMING',2263,5,23,0
8836,2020-12-16,'TORONTO',3895,5381,41550,1720
8837,2020-12-16,'WATERLOO REGION',2265,432,4045,139
8838,2020-12-16,'WELLINGTON-DUFFERIN-GUELPH',2266,248,1621,40
8839,2020-12-16,'WINDSOR-ESSEX COUNTY',2268,828,4071,86
8840,2020-12-16,'YORK REGION',2270,1126,12191,341
8841,2020-12-17,'ALGOMA DISTRICT',2226,0,62,0
8842,2020-12-17,'BRANT COUNTY',2227,121,661,6
8843,2020-12-17,'CHATHAM-KENT',2240,29,530,4
8844,2020-12-17,'CITY OF HAMILTON',2237,786,3637,125
8845,2020-12-17,'CITY OF OTTAWA',2251,417,8404,387
8846,2020-12-17,'DURHAM REGION',2230,716,4964,225
8847,2020-12-17,'EASTERN ONTARIO',2258,164,933,41
8848,2020-12-17,'GREY BRUCE',2233,29,361,0
8849,2020-12-17,'HALDIMAND-NORFOLK',2234,65,632,37
8850,2020-12-17,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,55,349,21
8851,2020-12-17,'HALTON REGION',2236,630,3820,84
8852,2020-12-17,'HASTINGS & PRINCE EDWARD COUNTIES',2238,52,176,5
8853,2020-12-17,'HURON PERTH',5183,79,402,21
8854,2020-12-17,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,112,313,0
8855,2020-12-17,'LAMBTON COUNTY',2242,32,407,27
8856,2020-12-17,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,64,493,53
8857,2020-12-17,'MIDDLESEX-LONDON',2244,424,1708,73
8858,2020-12-17,'NIAGARA REGION',2246,359,2298,95
8859,2020-12-17,'NORTH BAY PARRY SOUND DISTRICT',2247,8,87,1
8860,2020-12-17,'NORTHWESTERN',2249,2,134,0
8861,2020-12-17,'OXFORD ELGIN-ST.THOMAS',4913,148,668,10
8862,2020-12-17,'PEEL REGION',2253,4387,28385,418
8863,2020-12-17,'PETERBOROUGH COUNTY-CITY',2255,23,229,5
8864,2020-12-17,'PORCUPINE',2256,2,106,9
8865,2020-12-17,'RENFREW COUNTY AND DISTRICT',2257,16,186,1
8866,2020-12-17,'SIMCOE MUSKOKA DISTRICT',2260,370,2400,55
8867,2020-12-17,'SUDBURY AND DISTRICT',2261,14,231,2
8868,2020-12-17,'THUNDER BAY DISTRICT',2262,86,357,14
8869,2020-12-17,'TIMISKAMING',2263,5,23,0
8870,2020-12-17,'TORONTO',3895,5461,42197,1730
8871,2020-12-17,'WATERLOO REGION',2265,457,4096,140
8872,2020-12-17,'WELLINGTON-DUFFERIN-GUELPH',2266,283,1649,42
8873,2020-12-17,'WINDSOR-ESSEX COUNTY',2268,905,4184,86
8874,2020-12-17,'YORK REGION',2270,1183,12343,341
8875,2020-12-18,'ALGOMA DISTRICT',2226,0,62,0
8876,2020-12-18,'BRANT COUNTY',2227,113,672,6
8877,2020-12-18,'CHATHAM-KENT',2240,31,535,4
8878,2020-12-18,'CITY OF HAMILTON',2237,854,3692,128
8879,2020-12-18,'CITY OF OTTAWA',2251,441,8431,388
8880,2020-12-18,'DURHAM REGION',2230,656,5113,225
8881,2020-12-18,'EASTERN ONTARIO',2258,166,947,41
8882,2020-12-18,'GREY BRUCE',2233,25,364,0
8883,2020-12-18,'HALDIMAND-NORFOLK',2234,65,639,38
8884,2020-12-18,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,53,354,21
8885,2020-12-18,'HALTON REGION',2236,618,3884,89
8886,2020-12-18,'HASTINGS & PRINCE EDWARD COUNTIES',2238,47,183,5
8887,2020-12-18,'HURON PERTH',5183,76,412,20
8888,2020-12-18,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,103,331,0
8889,2020-12-18,'LAMBTON COUNTY',2242,38,410,27
8890,2020-12-18,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,66,504,53
8891,2020-12-18,'MIDDLESEX-LONDON',2244,428,1734,73
8892,2020-12-18,'NIAGARA REGION',2246,379,2323,97
8893,2020-12-18,'NORTH BAY PARRY SOUND DISTRICT',2247,11,87,1
8894,2020-12-18,'NORTHWESTERN',2249,3,134,0
8895,2020-12-18,'OXFORD ELGIN-ST.THOMAS',4913,167,685,11
8896,2020-12-18,'PEEL REGION',2253,4281,28851,419
8897,2020-12-18,'PETERBOROUGH COUNTY-CITY',2255,24,231,5
8898,2020-12-18,'PORCUPINE',2256,2,106,9
8899,2020-12-18,'RENFREW COUNTY AND DISTRICT',2257,22,187,1
8900,2020-12-18,'SIMCOE MUSKOKA DISTRICT',2260,385,2445,56
8901,2020-12-18,'SUDBURY AND DISTRICT',2261,14,231,2
8902,2020-12-18,'THUNDER BAY DISTRICT',2262,81,373,14
8903,2020-12-18,'TIMISKAMING',2263,6,23,0
8904,2020-12-18,'TORONTO',3895,5527,42803,1749
8905,2020-12-18,'WATERLOO REGION',2265,473,4163,141
8906,2020-12-18,'WELLINGTON-DUFFERIN-GUELPH',2266,298,1685,42
8907,2020-12-18,'WINDSOR-ESSEX COUNTY',2268,977,4313,92
8908,2020-12-18,'YORK REGION',2270,1312,12510,341
8909,2020-12-19,'ALGOMA DISTRICT',2226,1,62,0
8910,2020-12-19,'BRANT COUNTY',2227,114,693,6
8911,2020-12-19,'CHATHAM-KENT',2240,36,536,4
8912,2020-12-19,'CITY OF HAMILTON',2237,895,3768,129
8913,2020-12-19,'CITY OF OTTAWA',2251,457,8454,389
