@relation vaccine_by_age_group

@attribute Date date 'yyyy-MM-dd'
@attribute phu_ID numeric
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute age_group {'05-11yrs','12-17yrs','18-29yrs','30-39yrs','40-49yrs','50-59yrs','60-69yrs','70-79yrs','80+','Adults_18plus','Ontario_12plus','Ontario_5plus','Undisclosed_or_missing'}
@attribute one_dose_cumulative numeric
@attribute second_dose_cumulative numeric
@attribute fully_vaccinated_cumulative numeric
@attribute total_population numeric
@attribute percent_one_dose numeric
@attribute percent_fully_vac numeric

@data
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','50-59yrs',25555,24558,0,29814,0.8571,0.8237
2021-10-15,2242,'LAMBTON COUNTY','50-59yrs',14264,13702,0,18136,0.7865,0.7555
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','50-59yrs',24972,24219,0,28235,0.8844,0.8578
2021-10-15,2244,'MIDDLESEX-LONDON','50-59yrs',58248,56259,0,66854,0.8713,0.8415
2021-10-15,2246,'NIAGARA REGION','50-59yrs',58672,56231,0,70296,0.8346,0.7999
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','50-59yrs',16303,15620,0,20038,0.8136,0.7795
2021-10-15,2249,'NORTHWESTERN','50-59yrs',9954,9487,0,11842,0.8406,0.8012
2021-10-15,2253,'PEEL REGION','50-59yrs',189677,182645,0,217659,0.8714,0.8391
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','50-59yrs',16210,15543,0,20821,0.7785,0.7465
2021-10-15,2256,'PORCUPINE','50-59yrs',10463,9910,0,11988,0.8728,0.8267
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','50-59yrs',12644,12110,0,15489,0.8163,0.7818
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','50-59yrs',74642,71786,0,92219,0.8094,0.7784
2021-10-15,4913,'SOUTHWESTERN','50-59yrs',25273,24398,0,29933,0.8443,0.8151
2021-10-15,2261,'SUDBURY AND DISTRICT','50-59yrs',25556,24387,0,28981,0.8818,0.8415
2021-10-15,2262,'THUNDER BAY DISTRICT','50-59yrs',18899,18087,0,20955,0.9019,0.8631
2021-10-15,2263,'TIMISKAMING','50-59yrs',3923,3728,0,4828,0.8125,0.7721
2021-10-15,3895,'TORONTO','50-59yrs',352915,339329,0,394894,0.8937,0.8593
2021-10-15,9999,'UNKNOWN','50-59yrs',1063,518,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','50-59yrs',68199,65942,0,78016,0.8742,0.8452
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','50-59yrs',38838,37744,0,44023,0.8822,0.8574
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','50-59yrs',51682,49448,0,60800,0.85,0.8133
2021-10-15,2270,'YORK REGION','50-59yrs',160315,155638,0,180487,0.8882,0.8623
2021-10-15,2226,'ALGOMA DISTRICT','60-69yrs',17894,17490,0,18604,0.9619,0.9401
2021-10-15,2227,'BRANT COUNTY','60-69yrs',18300,17846,0,19812,0.9237,0.9008
2021-10-15,2240,'CHATHAM-KENT','60-69yrs',15121,14715,0,15770,0.9588,0.9331
2021-10-15,2237,'CITY OF HAMILTON','60-69yrs',65256,63498,0,72258,0.9031,0.8788
2021-10-15,2251,'CITY OF OTTAWA','60-69yrs',112585,109960,0,118913,0.9468,0.9247
2021-10-15,2230,'DURHAM REGION','60-69yrs',77465,75867,0,83972,0.9225,0.9035
2021-10-15,2258,'EASTERN ONTARIO','60-69yrs',30829,30027,0,31360,0.9831,0.9575
2021-10-15,2233,'GREY BRUCE','60-69yrs',26091,25581,0,27440,0.9508,0.9323
2021-10-15,2234,'HALDIMAND-NORFOLK','60-69yrs',17001,16640,0,18117,0.9384,0.9185
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','60-69yrs',31895,31145,0,32828,0.9716,0.9487
2021-10-15,2236,'HALTON REGION','60-69yrs',59539,58390,0,64619,0.9214,0.9036
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','60-69yrs',25892,25276,0,26203,0.9881,0.9646
2021-10-15,5183,'HURON PERTH','60-69yrs',20314,19984,0,19835,1.024,1.008
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','60-69yrs',28092,27475,0,28261,0.994,0.9722
2021-10-15,2242,'LAMBTON COUNTY','60-69yrs',18152,17757,0,20502,0.8854,0.8661
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','60-69yrs',30225,29722,0,28428,1.063,1.046
2021-10-15,2244,'MIDDLESEX-LONDON','60-69yrs',56832,55551,0,60813,0.9345,0.9135
2021-10-15,2246,'NIAGARA REGION','60-69yrs',63057,61546,0,66878,0.9429,0.9203
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','60-69yrs',19796,19328,0,20502,0.9656,0.9427
2021-10-15,2249,'NORTHWESTERN','60-69yrs',10612,10308,0,11530,0.9204,0.894
2021-10-15,2253,'PEEL REGION','60-69yrs',150260,146172,0,167934,0.8948,0.8704
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','60-69yrs',21290,20808,0,22051,0.9655,0.9436
2021-10-15,2256,'PORCUPINE','60-69yrs',11293,10920,0,12077,0.9351,0.9042
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','60-69yrs',15600,15261,0,15644,0.9972,0.9755
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','60-69yrs',77401,75583,0,79793,0.97,0.9472
2021-10-15,4913,'SOUTHWESTERN','60-69yrs',26372,25814,0,27383,0.9631,0.9427
2021-10-15,2261,'SUDBURY AND DISTRICT','60-69yrs',27522,26843,0,28512,0.9653,0.9415
2021-10-15,2262,'THUNDER BAY DISTRICT','60-69yrs',21164,20642,0,22248,0.9513,0.9278
2021-10-15,2263,'TIMISKAMING','60-69yrs',4952,4814,0,5410,0.9153,0.8898
2021-10-15,3895,'TORONTO','60-69yrs',301861,292722,0,327676,0.9212,0.8933
2021-10-15,9999,'UNKNOWN','60-69yrs',915,434,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','60-69yrs',58673,57331,0,64550,0.909,0.8882
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','60-69yrs',35281,34490,0,37194,0.9486,0.9273
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','60-69yrs',50146,48846,0,54082,0.9272,0.9032
2021-10-15,2270,'YORK REGION','60-69yrs',128681,125806,0,143847,0.8946,0.8746
2021-10-15,2226,'ALGOMA DISTRICT','70-79yrs',12881,12677,0,12699,1.014,0.9983
2021-10-15,2227,'BRANT COUNTY','70-79yrs',12601,12406,0,12716,0.991,0.9756
2021-10-15,2240,'CHATHAM-KENT','70-79yrs',10666,10483,0,10558,1.01,0.9929
2021-10-15,2237,'CITY OF HAMILTON','70-79yrs',43188,42302,0,45295,0.9535,0.9339
2021-10-15,2251,'CITY OF OTTAWA','70-79yrs',74565,73243,0,75781,0.984,0.9665
2021-10-15,2230,'DURHAM REGION','70-79yrs',48145,47390,0,50080,0.9614,0.9463
2021-10-15,2258,'EASTERN ONTARIO','70-79yrs',20923,20543,0,20776,1.007,0.9888
2021-10-15,2233,'GREY BRUCE','70-79yrs',18960,18743,0,19403,0.9772,0.966
2021-10-15,2234,'HALDIMAND-NORFOLK','70-79yrs',12015,11844,0,11809,1.017,1.003
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','70-79yrs',24017,23673,0,24747,0.9705,0.9566
2021-10-15,2236,'HALTON REGION','70-79yrs',42171,41474,0,43839,0.962,0.9461
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','70-79yrs',18628,18317,0,18608,1.001,0.9844
2021-10-15,5183,'HURON PERTH','70-79yrs',14980,14801,0,13697,1.094,1.081
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','70-79yrs',20101,19815,0,19981,1.006,0.9917
2021-10-15,2242,'LAMBTON COUNTY','70-79yrs',13106,12927,0,13758,0.9526,0.9396
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','70-79yrs',21906,21634,0,20048,1.093,1.079
2021-10-15,2244,'MIDDLESEX-LONDON','70-79yrs',38889,38252,0,40094,0.9699,0.9541
2021-10-15,2246,'NIAGARA REGION','70-79yrs',46938,46118,0,48175,0.9743,0.9573
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','70-79yrs',13693,13470,0,14235,0.9619,0.9463
2021-10-15,2249,'NORTHWESTERN','70-79yrs',6275,6144,0,6718,0.9341,0.9146
2021-10-15,2253,'PEEL REGION','70-79yrs',90769,88948,0,102369,0.8867,0.8689
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','70-79yrs',16076,15874,0,15695,1.024,1.011
2021-10-15,2256,'PORCUPINE','70-79yrs',6829,6656,0,6754,1.011,0.9854
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','70-79yrs',10874,10716,0,10814,1.006,0.991
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','70-79yrs',52832,52036,0,54104,0.9765,0.9618
2021-10-15,4913,'SOUTHWESTERN','70-79yrs',18909,18641,0,18637,1.015,1
2021-10-15,2261,'SUDBURY AND DISTRICT','70-79yrs',18594,18267,0,18552,1.002,0.9846
2021-10-15,2262,'THUNDER BAY DISTRICT','70-79yrs',13770,13556,0,13660,1.008,0.9924
2021-10-15,2263,'TIMISKAMING','70-79yrs',3459,3392,0,3541,0.9769,0.958
2021-10-15,3895,'TORONTO','70-79yrs',191629,187136,0,202795,0.9449,0.9228
2021-10-15,9999,'UNKNOWN','70-79yrs',348,220,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','70-79yrs',38591,37907,0,40380,0.9557,0.9388
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','70-79yrs',23202,22893,0,23504,0.9872,0.974
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','70-79yrs',34456,33829,0,35970,0.9579,0.9405
2021-10-15,2270,'YORK REGION','70-79yrs',83443,81964,0,90111,0.926,0.9096
2021-10-15,2226,'ALGOMA DISTRICT','80+',7674,7486,0,7929,0.9678,0.9441
2021-10-15,2227,'BRANT COUNTY','80+',7152,6957,0,7044,1.015,0.9876
2021-10-15,2240,'CHATHAM-KENT','80+',6302,6141,0,6269,1.005,0.9796
2021-10-15,2237,'CITY OF HAMILTON','80+',27838,27014,0,28319,0.983,0.9539
2021-10-15,2251,'CITY OF OTTAWA','80+',44107,42936,0,42388,1.041,1.013
2021-10-15,2230,'DURHAM REGION','80+',27335,26670,0,26420,1.035,1.009
2021-10-15,2258,'EASTERN ONTARIO','80+',11215,10899,0,11219,0.9996,0.9715
2021-10-15,2233,'GREY BRUCE','80+',10320,10072,0,11147,0.9258,0.9036
2021-10-15,2234,'HALDIMAND-NORFOLK','80+',6249,6109,0,6382,0.9792,0.9573
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','80+',13258,12924,0,14112,0.9395,0.9158
2021-10-15,2236,'HALTON REGION','80+',27164,26588,0,25542,1.064,1.041
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','80+',10419,10147,0,10614,0.9816,0.956
2021-10-15,5183,'HURON PERTH','80+',8875,8740,0,8279,1.072,1.056
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','80+',11540,11288,0,11314,1.02,0.9977
2021-10-15,2242,'LAMBTON COUNTY','80+',7395,7251,0,8068,0.9166,0.8987
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','80+',11343,11107,0,10669,1.063,1.041
2021-10-15,2244,'MIDDLESEX-LONDON','80+',23775,23120,0,23219,1.024,0.9957
2021-10-15,2246,'NIAGARA REGION','80+',28832,28076,0,29120,0.9901,0.9641
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','80+',7928,7735,0,7885,1.005,0.981
2021-10-15,2249,'NORTHWESTERN','80+',3245,3142,0,3618,0.8969,0.8684
2021-10-15,2253,'PEEL REGION','80+',48210,46825,0,50535,0.954,0.9266
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','80+',9341,9167,0,9476,0.9858,0.9674
2021-10-15,2256,'PORCUPINE','80+',3766,3622,0,3632,1.037,0.9974
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','80+',6155,6012,0,6453,0.9538,0.9317
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','80+',30297,29560,0,30142,1.005,0.9807
2021-10-15,4913,'SOUTHWESTERN','80+',10544,10319,0,10908,0.9666,0.946
2021-10-15,2261,'SUDBURY AND DISTRICT','80+',10696,10439,0,10028,1.067,1.041
2021-10-15,2262,'THUNDER BAY DISTRICT','80+',8075,7885,0,7894,1.023,0.9989
2021-10-15,2263,'TIMISKAMING','80+',1955,1892,0,1974,0.9905,0.9585
2021-10-15,3895,'TORONTO','80+',130311,126180,0,144579,0.9013,0.8727
2021-10-15,9999,'UNKNOWN','80+',80,58,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','80+',22983,22441,0,22488,1.022,0.9979
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','80+',13994,13646,0,12749,1.098,1.07
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','80+',20070,19491,0,20462,0.9808,0.9525
2021-10-15,2270,'YORK REGION','80+',48382,47136,0,48390,0.9998,0.9741
2021-10-15,2226,'ALGOMA DISTRICT','Adults_18plus',85100,80651,0,94913,0.8966,0.8497
2021-10-15,2227,'BRANT COUNTY','Adults_18plus',106804,101288,0,123546,0.8645,0.8198
2021-10-15,2240,'CHATHAM-KENT','Adults_18plus',73723,69134,0,85975,0.8575,0.8041
2021-10-15,2237,'CITY OF HAMILTON','Adults_18plus',408559,386117,0,482542,0.8467,0.8002
2021-10-15,2251,'CITY OF OTTAWA','Adults_18plus',767492,732354,0,856529,0.896,0.855
2021-10-15,2230,'DURHAM REGION','Adults_18plus',506373,485426,0,566267,0.8942,0.8572
2021-10-15,2258,'EASTERN ONTARIO','Adults_18plus',153836,145697,0,169549,0.9073,0.8593
2021-10-15,2233,'GREY BRUCE','Adults_18plus',119236,114424,0,138881,0.8585,0.8239
2021-10-15,2234,'HALDIMAND-NORFOLK','Adults_18plus',81062,77027,0,93135,0.8704,0.827
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Adults_18plus',141649,134763,0,160405,0.8831,0.8401
2021-10-15,2236,'HALTON REGION','Adults_18plus',432293,417846,0,484194,0.8928,0.863
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Adults_18plus',121076,114291,0,139653,0.867,0.8184
2021-10-15,5183,'HURON PERTH','Adults_18plus',101302,97211,0,111054,0.9122,0.8753
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Adults_18plus',157287,149455,0,177763,0.8848,0.8408
2021-10-15,2242,'LAMBTON COUNTY','Adults_18plus',90156,85860,0,107228,0.8408,0.8007
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Adults_18plus',141275,135718,0,143884,0.9819,0.9432
2021-10-15,2244,'MIDDLESEX-LONDON','Adults_18plus',372173,353224,0,412459,0.9023,0.8564
2021-10-15,2246,'NIAGARA REGION','Adults_18plus',347321,329408,0,391329,0.8875,0.8418
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','Adults_18plus',93547,88544,0,108600,0.8614,0.8153
2021-10-15,2249,'NORTHWESTERN','Adults_18plus',59684,55717,0,67354,0.8861,0.8272
2021-10-15,2253,'PEEL REGION','Adults_18plus',1120009,1056639,0,1273929,0.8792,0.8294
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','Adults_18plus',107672,102554,0,122992,0.8754,0.8338
2021-10-15,2256,'PORCUPINE','Adults_18plus',59031,54296,0,66273,0.8907,0.8193
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','Adults_18plus',73864,70180,0,88601,0.8337,0.7921
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','Adults_18plus',426874,404908,0,490888,0.8696,0.8248
2021-10-15,4913,'SOUTHWESTERN','Adults_18plus',146243,139496,0,166876,0.8764,0.8359
2021-10-15,2261,'SUDBURY AND DISTRICT','Adults_18plus',146909,138405,0,163770,0.897,0.8451
2021-10-15,2262,'THUNDER BAY DISTRICT','Adults_18plus',114265,107974,0,122742,0.9309,0.8797
2021-10-15,2263,'TIMISKAMING','Adults_18plus',23346,21913,0,26908,0.8676,0.8144
2021-10-15,3895,'TORONTO','Adults_18plus',2211170,2100256,0,2607776,0.8479,0.8054
2021-10-15,9999,'UNKNOWN','Adults_18plus',12381,6474,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','Adults_18plus',426096,406715,0,466255,0.9139,0.8723
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','Adults_18plus',221437,212450,0,248856,0.8898,0.8537
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','Adults_18plus',299924,283129,0,343007,0.8744,0.8254
2021-10-15,2270,'YORK REGION','Adults_18plus',846465,815289,0,979192,0.8645,0.8326
2021-10-15,2226,'ALGOMA DISTRICT','Ontario_12plus',90243,85259,0,101417,0.8898,0.8407
2021-10-15,2227,'BRANT COUNTY','Ontario_12plus',114891,108606,0,134281,0.8556,0.8088
2021-10-15,2240,'CHATHAM-KENT','Ontario_12plus',78461,73259,0,93208,0.8418,0.786
2021-10-15,2237,'CITY OF HAMILTON','Ontario_12plus',438156,412568,0,519560,0.8433,0.7941
2021-10-15,2251,'CITY OF OTTAWA','Ontario_12plus',829835,790104,0,922751,0.8993,0.8562
2021-10-15,2230,'DURHAM REGION','Ontario_12plus',549709,525979,0,617305,0.8905,0.8521
2021-10-15,2258,'EASTERN ONTARIO','Ontario_12plus',164848,155746,0,182972,0.9009,0.8512
2021-10-15,2233,'GREY BRUCE','Ontario_12plus',126437,120930,0,149060,0.8482,0.8113
2021-10-15,2234,'HALDIMAND-NORFOLK','Ontario_12plus',85742,81163,0,100272,0.8551,0.8094
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Ontario_12plus',149408,141755,0,170498,0.8763,0.8314
2021-10-15,2236,'HALTON REGION','Ontario_12plus',477448,460388,0,533442,0.895,0.8631
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Ontario_12plus',128951,121284,0,149606,0.8619,0.8107
2021-10-15,5183,'HURON PERTH','Ontario_12plus',108427,103759,0,120844,0.8972,0.8586
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Ontario_12plus',167891,159318,0,189566,0.8857,0.8404
2021-10-15,2242,'LAMBTON COUNTY','Ontario_12plus',96133,91287,0,115508,0.8323,0.7903
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Ontario_12plus',150136,143899,0,154361,0.9726,0.9322
2021-10-15,2244,'MIDDLESEX-LONDON','Ontario_12plus',401144,379747,0,444194,0.9031,0.8549
2021-10-15,2246,'NIAGARA REGION','Ontario_12plus',369764,349577,0,419682,0.8811,0.833
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','Ontario_12plus',99191,93593,0,115844,0.8562,0.8079
2021-10-15,2249,'NORTHWESTERN','Ontario_12plus',65063,60323,0,74025,0.8789,0.8149
2021-10-15,2253,'PEEL REGION','Ontario_12plus',1210712,1138949,0,1392903,0.8692,0.8177
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','Ontario_12plus',114252,108505,0,131033,0.8719,0.8281
2021-10-15,2256,'PORCUPINE','Ontario_12plus',63669,58261,0,72027,0.884,0.8089
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','Ontario_12plus',78767,74572,0,94931,0.8297,0.7855
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','Ontario_12plus',457075,432168,0,528502,0.8649,0.8177
2021-10-15,4913,'SOUTHWESTERN','Ontario_12plus',157356,149687,0,182213,0.8636,0.8215
2021-10-15,2261,'SUDBURY AND DISTRICT','Ontario_12plus',156856,147426,0,175659,0.893,0.8393
2021-10-15,2262,'THUNDER BAY DISTRICT','Ontario_12plus',121812,114648,0,131784,0.9243,0.87
2021-10-15,2263,'TIMISKAMING','Ontario_12plus',24855,23283,0,28805,0.8629,0.8083
2021-10-15,3895,'TORONTO','Ontario_12plus',2344722,2223055,0,2770322,0.8464,0.8025
2021-10-15,9999,'UNKNOWN','Ontario_12plus',13011,6723,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','Ontario_12plus',460149,438117,0,506304,0.9088,0.8653
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','Ontario_12plus',239052,228841,0,270024,0.8853,0.8475
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','Ontario_12plus',322492,303133,0,372777,0.8651,0.8132
2021-10-15,2270,'YORK REGION','Ontario_12plus',922900,886083,0,1069165,0.8632,0.8288
2021-10-15,2226,'ALGOMA DISTRICT','Undisclosed_or_missing',7,4,0,0,0,0
2021-10-15,2227,'BRANT COUNTY','Undisclosed_or_missing',6,2,0,0,0,0
2021-10-15,2240,'CHATHAM-KENT','Undisclosed_or_missing',6,1,0,0,0,0
2021-10-15,2237,'CITY OF HAMILTON','Undisclosed_or_missing',41,15,0,0,0,0
2021-10-15,2251,'CITY OF OTTAWA','Undisclosed_or_missing',2629,2471,0,0,0,0
2021-10-15,2230,'DURHAM REGION','Undisclosed_or_missing',24,7,0,0,0,0
2021-10-15,2258,'EASTERN ONTARIO','Undisclosed_or_missing',11,2,0,0,0,0
2021-10-15,2233,'GREY BRUCE','Undisclosed_or_missing',8,6,0,0,0,0
2021-10-15,2234,'HALDIMAND-NORFOLK','Undisclosed_or_missing',5,3,0,0,0,0
2021-10-15,2235,'HALIBURTON, KAWARTHA, PINE RIDGE','Undisclosed_or_missing',7,1,0,0,0,0
2021-10-15,2236,'HALTON REGION','Undisclosed_or_missing',28,7,0,0,0,0
2021-10-15,2238,'HASTINGS & PRINCE EDWARD COUNTIES','Undisclosed_or_missing',10,4,0,0,0,0
2021-10-15,5183,'HURON PERTH','Undisclosed_or_missing',9,3,0,0,0,0
2021-10-15,2241,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON','Undisclosed_or_missing',16,1,0,0,0,0
2021-10-15,2242,'LAMBTON COUNTY','Undisclosed_or_missing',5,1,0,0,0,0
2021-10-15,2243,'LEEDS, GRENVILLE AND LANARK DISTRICT','Undisclosed_or_missing',10,4,0,0,0,0
2021-10-15,2244,'MIDDLESEX-LONDON','Undisclosed_or_missing',21,10,0,0,0,0
2021-10-15,2246,'NIAGARA REGION','Undisclosed_or_missing',23,3,0,0,0,0
2021-10-15,2247,'NORTH BAY PARRY SOUND DISTRICT','Undisclosed_or_missing',13,3,0,0,0,0
2021-10-15,2249,'NORTHWESTERN','Undisclosed_or_missing',10,4,0,0,0,0
2021-10-15,2253,'PEEL REGION','Undisclosed_or_missing',104,35,0,0,0,0
2021-10-15,2255,'PETERBOROUGH COUNTY-CITY','Undisclosed_or_missing',15,7,0,0,0,0
2021-10-15,2256,'PORCUPINE','Undisclosed_or_missing',7,2,0,0,0,0
2021-10-15,2257,'RENFREW COUNTY AND DISTRICT','Undisclosed_or_missing',8,1,0,0,0,0
2021-10-15,2260,'SIMCOE MUSKOKA DISTRICT','Undisclosed_or_missing',31,6,0,0,0,0
2021-10-15,4913,'SOUTHWESTERN','Undisclosed_or_missing',2,1,0,0,0,0
2021-10-15,2261,'SUDBURY AND DISTRICT','Undisclosed_or_missing',10,1,0,0,0,0
2021-10-15,2262,'THUNDER BAY DISTRICT','Undisclosed_or_missing',13,3,0,0,0,0
2021-10-15,2263,'TIMISKAMING','Undisclosed_or_missing',1,1,0,0,0,0
2021-10-15,3895,'TORONTO','Undisclosed_or_missing',272,101,0,0,0,0
2021-10-15,9999,'UNKNOWN','Undisclosed_or_missing',43,26,0,0,0,0
2021-10-15,2265,'WATERLOO REGION','Undisclosed_or_missing',25,7,0,0,0,0
2021-10-15,2266,'WELLINGTON-DUFFERIN-GUELPH','Undisclosed_or_missing',17,6,0,0,0,0
2021-10-15,2268,'WINDSOR-ESSEX COUNTY','Undisclosed_or_missing',23,8,0,0,0,0
2021-10-15,2270,'YORK REGION','Undisclosed_or_missing',43,17,0,0,0,0
2021-08-09,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5211,3630,0,8041,0.6481,0.4514
2021-08-10,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5236,3706,0,8041,0.6512,0.4609
2021-08-11,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5255,3946,0,8041,0.6535,0.4907
2021-08-12,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5278,4037,0,8041,0.6564,0.5021
2021-08-13,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5306,4121,0,8041,0.6599,0.5125
2021-08-14,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5307,4134,0,8041,0.66,0.5141
2021-08-15,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5316,4154,0,8041,0.6611,0.5166
2021-08-16,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5316,4156,0,8041,0.6611,0.5169
2021-08-17,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5342,4213,0,8041,0.6643,0.5239
2021-08-18,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5381,4279,0,8041,0.6692,0.5321
2021-08-19,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5485,4342,0,8041,0.6821,0.54
2021-08-20,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5534,4420,0,8041,0.6882,0.5497
2021-08-21,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5549,4444,0,8041,0.6901,0.5527
2021-08-22,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5556,4453,0,8041,0.691,0.5538
2021-08-23,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5561,4456,0,8041,0.6916,0.5542
2021-08-24,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5620,4508,0,8041,0.6989,0.5606
2021-08-25,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5646,4538,0,8041,0.7022,0.5644
2021-08-26,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5677,4558,0,8041,0.706,0.5668
2021-08-27,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5694,4572,0,8041,0.7081,0.5686
2021-08-28,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5714,4605,0,8041,0.7106,0.5727
2021-08-29,2255,'PETERBOROUGH COUNTY-CITY','12-17yrs',5732,4636,0,8041,0.7128,0.5765
